Hierarchy,Title,Space,Releases (roll-up),Releases,Team (roll-up),Team,Assignee,Reporter,Sprint (roll-up),Sprint,Target start date,Target end date,Due date (roll-up),Due date,Story points (roll-up),Story points,Parent,Priority,Labels,Components,Work item key,Work item status,Goal,Goal status,Idea,Progress (%),Progress completed (sp),Progress remaining (sp),Progress (%) work item count (IC),To do IC,In progress IC,Done IC,Total IC,Start date (roll-up),Start date,MoSCoW,T-shirt Size,DA Team,SNOW reference no.,Business Dept,Estimate (T-shirt size),BusinessValue,Business unit
Sub-task,Review pull request for logistics changes,Innovation Hub,,,,IH - Horizon,Peyton Nakamura,Morgan Novak,,Vertex Q4S3 [COMPLETED] + Atlas Q4S5,,,,,,21,Build fleet dashboard component,Medium,Security,Squad Pulse,IH-5876,Backlog,,,,0,0,21,0,1,0,0,1,,,,,,,,,,
Story,Deploy pricing service to silver workspace,Innovation Hub,,,,IH - Horizon,,Noel Silva,,,,,,,,2,DMND0006537 Product Recommendation Engine,Low,,"Project - Funding, Squad Catalyst, Incidents - BAU",IH-1043,Done,,,,100,2,0,0,0,0,2,2,,,Must Have,,,,,Medium (2 - 4 weeks),,
Story,Implement billing validation rules in reporting layer,Innovation Hub,,,,IH - Atlas,Harper Okafor,Quinn Silva,,Atlas FY27-Q1S4 + Vertex Q4S3 [COMPLETED],,,,46033,,13,DMND0006603 Sustainability Reporting Dashboard,High,,"Squad Catalyst, Incidents - BAU",IH-6671,Test,,,,0,0,13,0,0,0,0,0,,45955,,,NA,,,,,
Story,Defect - inventory not displaying correct values,Innovation Hub,,,,IH - Atlas,Taylor Patel,Peyton Johansson,,Horizon FY27-Q1S4 [COMPLETED],,,,45990,,0,DMND0005553 Revenue Leakage Detection Module,Low,,Squad Pulse,IH-5029,In Progress,,,,78.67,0,0,30.88,0,0,2,2,,45948,Could Have,,,INC0262155,,,,
Story,Validate billing data accuracy after migration,Innovation Hub,,,,IH - Nebula,Blake Brennan,Emerson Eriksson,,Nebula FY27-Q1S4 + Catalyst Q3S5 [COMPLETED] + Atlas FY27-Q1S4,,,,45969,,13,DMND0004410 Revenue Leakage Detection Module,Medium,"Compliance, Performance, Platform","Cloud Migration - CC, Squad Atlas, Project - Funding, Demands - BAU",IH-2726,Backlog,Real-Time Analytics Engine,On Track,Analytics,0,0,13,0,0,0,0,0,,,,,,NSREQ2840479,,,,
Story,Document pricing data flow and dependencies,Innovation Hub,,,,IH - Atlas,Jordan Gupta,Drew Larsson,,,,,,46103,,0,DMND0004649 Payment Gateway Data Integration,Medium,"Q2FY27, Q1FY27","Incidents - BAU, Squad Nebula, BI & Analytics - Practice",IH-6625,Backlog,,,Platform,0,0,0,0,1,0,0,1,,46007,Should Have,,,,,,,
Sub-task,Fix logistics data type mismatch,Innovation Hub,,,,IH - Horizon,Peyton Costa,Skyler Kowalski,,Catalyst Q4S1 [COMPLETED] + Catalyst Q4S4 + Nebula FY27-Q1S2 + Vertex Q4S4,,,,46085,,5,Defect - supplier not displaying correct values,High,,"Squad Catalyst, Squad Horizon, BI & Analytics - Practice",IH-3498,In Progress,,,Infrastructure,87.38,4,1,52.67,0,0,1,1,,46048,Should Have,,,DMND00078999,,,,
Story,Set up campaign environment for notification testing,Innovation Hub,,,,IH - Horizon,Emerson Eriksson,Avery Petrov,,Pulse Q3S4 + Atlas FY27-Q1S6 + Catalyst FY27-Q1S2 [COMPLETED] + Atlas Q3S3,,,,45914,,2,DMND0006537 Product Recommendation Engine,High,"Infrastructure, Analytics","Platform Ops - CC, Squad Vertex, Squad Catalyst",IH-6168,Backlog,,,,0,0,2,0,0,2,0,2,,45958,Won't Have,,,,,Small (< 2 weeks),,
Epic,DMND0007532 Warehouse Capacity Planning Tool,Innovation Hub,,,IH - Vertex,IH - Pulse,Dakota Nakamura,Peyton Costa,Vertex FY27-Q1S6 + Catalyst Q3S4 [COMPLETED],Vertex FY27-Q1S6 + Catalyst Q3S4 [COMPLETED],,,,46051,188,,Data Governance & Quality Initiative,Medium,,"Squad Atlas, Platform Ops - CC",IH-7169,Backlog,,,,0,0,0,0,7,0,0,7,,,,Small (< 2 weeks),,,Customer Operations,,,
Epic,DMND0005593 Inventory Forecasting Data Pipeline,Innovation Hub,,,"IH - Vertex, IH - Horizon, IH - Pulse",IH - Horizon,Peyton Johansson,Blake Brennan,,,,,,45938,256,,Regulatory Compliance Automation,Low,,Project - Funding,IH-5132,In Progress,,,,21.42,0,0,22.48,1,1,1,3,,,Should Have,X-Large (6+ weeks),,,,Small (< 2 weeks),,
Story,Create pricing data pipeline for audit module,Innovation Hub,,,,IH - Vertex,Oakley Petrov,Alex Nakamura,,Catalyst Q4S5 + Horizon Q3S3 [COMPLETED] + Catalyst Q4S6 + Catalyst Q4S1 [COMPLETED],,,,45923,,13,DMND0005449 Marketing Attribution Data Model,Medium,Reporting,"Squad Atlas, Cloud Migration - CC, Project - Funding, Squad Pulse",IH-5045,In Progress,Automated Compliance Pipeline,On Track,,68.33,9,4,33.65,0,0,0,0,,46020,Must Have,,Data Engineering,,,,,
Sub-task,Resolve merge conflict in contract branch,Innovation Hub,,,,IH - Nebula,Taylor Okafor,Peyton Nakamura,,,,,,46027,,0,Set up pricing environment for bronze testing,Medium,,"Platform Ops - CC, Squad Nebula, Squad Horizon",IH-7877,In Progress,,,,60.38,0,0,24.85,1,0,1,2,,,,,,,,,,Marketing & Digital
Story,Create semantic views for contract dataset,Innovation Hub,,,,IH - Pulse,Peyton Johansson,Quinn Silva,,Catalyst Q3S2 + Catalyst Q3S1 + Horizon Q3S5,,,,,,8,DMND0007292 Fraud Detection Model Deployment,Low,,"Incidents - BAU, Squad Pulse",IH-9769,In Progress,Real-Time Analytics Engine,At Risk,,47.57,4,4,54.97,0,0,0,0,,46036,Could Have,,,,,,,
Sub-task,Performance test campaign query,Innovation Hub,,,,IH - Horizon,Drew Kowalski,Jordan Gupta,,Nebula Q4S1 + Horizon Q3S4 + Catalyst Q3S4 [COMPLETED] + Vertex Q3S5 [COMPLETED],,,,45987,,5,Create pricing data pipeline for audit module,Medium,Infrastructure,"Squad Vertex, Incidents - BAU, BAU - Funding",IH-3932,Selected for Development,,,,0,0,5,0,0,0,0,0,,45933,Must Have,,,,,,,
Sub-task,Run regression tests on supplier module,Innovation Hub,,,,IH - Pulse,Taylor Patel,Dakota Nakamura,,,,,,46113,,13,Optimise billing query performance,High,,Cloud Migration - CC,IH-9891,Done,Real-Time Analytics Engine,Achieved,,100,13,0,100,0,0,1,1,,,,,,,Finance & Risk,,,Customer Operations
Story,Update campaign transformation logic,Innovation Hub,,,,IH - Pulse,Kendall Gupta,Emerson Eriksson,,Catalyst FY27-Q1S4 + Pulse Q3S3 [COMPLETED] + Vertex Q4S1 + Horizon Q4S6,,,,45931,,5,DMND0006537 Product Recommendation Engine,Lowest,"Automation, Security, Reporting","Platform Ops - CC, Project - Funding, Squad Pulse",IH-7190,Elaboration,,,,0,0,5,0,2,0,0,2,,45973,Should Have,,,NSREQ2898048,,,,
Story,Build customer dashboard component,Innovation Hub,,,,IH - Horizon,Peyton Yamamoto,Skyler Kowalski,,Horizon FY27-Q1S1 + Vertex Q4S3 [COMPLETED],,,,45902,,21,DMND0005910 Employee Engagement Survey Platform,Medium,,"Squad Catalyst, Incidents - BAU",IH-6088,In Progress,,,Reporting,34.01,7,14,42.64,1,0,1,2,,45954,Must Have,,Data Engineering,NSREQ2843584,,Large (4 - 6 weeks),,
Story,Build warranty dashboard component,Innovation Hub,,,,IH - Horizon,Peyton Costa,Jamie Gupta,,Atlas Q3S3,,,,46092,,2,DMND0004410 Revenue Leakage Detection Module,Medium,"Compliance, Automation","Project - Funding, BAU - Funding, Squad Atlas, BI & Analytics - Practice",IH-2404,Backlog,,,,0,0,2,0,2,1,0,3,,45945,,,,,,,,
Story,Create warranty data pipeline for analytics module,Innovation Hub,,,,IH - Catalyst,Harper Okafor,Quinn Silva,,,,,,45964,,1,DMND0005593 Inventory Forecasting Data Pipeline,Low,Automation,"Data Engineering - Practice, Squad Pulse, Demands - BAU, Squad Horizon",IH-5689,In Progress,,,,85.01,1,0,14.23,0,0,1,1,,46038,,,,,,X-Large (6+ weeks),,
Story,Defect - pricing not displaying correct values,Innovation Hub,,,,IH - Nebula,Drew Kowalski,Remy Chen,,,,,,45998,,8,DMND0004451 Product Recommendation Engine,Medium,"Integration, Q2FY27, Infrastructure","Project - Funding, BAU - Funding, Demands - BAU, Squad Catalyst",IH-9427,Test,,,,0,0,8,0,0,0,0,0,,,,,,,,,,
Story,Add error handling to order process,Innovation Hub,,,,IH - Atlas,Peyton Yamamoto,,,Pulse Q4S3 + Pulse Q3S1,,,,,,21,DMND0007532 Warehouse Capacity Planning Tool,Medium,Integration,"Squad Catalyst, Demands - BAU, Squad Pulse",IH-5889,Done,,,Performance,100,21,0,100,0,0,2,2,,46036,Should Have,,,,,,,Finance & Risk
Story,Add revenue field mapping to analytics schema,Innovation Hub,,,,IH - Nebula,,Morgan Novak,,Pulse Q4S6 [COMPLETED],,,,46075,,2,DMND0004410 Revenue Leakage Detection Module,Medium,,BAU - Funding,IH-2009,Backlog,,,,0,0,2,0,1,0,0,1,,,,,Data Architecture,,,,,
Story,Build payment dashboard component,Innovation Hub,,,,IH - Catalyst,Avery Petrov,,,Horizon FY27-Q1S3 + Vertex Q3S5 [COMPLETED] + Nebula FY27-Q1S5 [COMPLETED] + Pulse Q3S6,,,,,,8,DMND0006603 Sustainability Reporting Dashboard,Low,Migration,"Cloud Migration - CC, Demands - BAU",IH-8355,Selected for Development,Data Quality Framework,At Risk,,0,0,8,0,0,1,0,1,,,Must Have,,,,Customer Operations,,,
Sub-task,Validate row counts for inventory table,Innovation Hub,,,,IH - Catalyst,Oakley Petrov,Emerson Eriksson,,,,,,46049,,8,Optimise contract query performance,Low,"Automation, DevOps, Integration","Data Engineering - Practice, BAU - Funding",IH-4156,In Progress,,,Analytics,71.88,6,2,55.71,0,1,2,3,,,,,,,,,,Supply Chain
Story,Optimise logistics query performance,Innovation Hub,,,,IH - Atlas,Morgan Novak,Oakley Petrov,,,,,,46101,,21,DMND0007532 Warehouse Capacity Planning Tool,High,,"Squad Atlas, Data Engineering - Practice",IH-5453,In Progress,,,Platform,76.98,16,5,57.66,1,0,2,3,,,,,,,,,,
Story,Defect - Null values in forecast column,Innovation Hub,,,,IH - Horizon,Alex Nakamura,Peyton Silva,,Horizon FY27-Q1S6 + Atlas Q3S6 + Horizon Q4S5,,,,46050,,2,DMND0004451 Product Recommendation Engine,Lowest,,Squad Horizon,IH-8408,In Progress,,,,79.99,2,0,43.91,0,0,2,2,,,,,,,,,,
Story,Deploy order service to silver workspace,Innovation Hub,,,,IH - Horizon,Cameron Nakamura,,,Pulse FY27-Q1S1 [COMPLETED] + Catalyst Q4S3,,,,,,2,DMND0007816 Marketing Attribution Data Model,Medium,"Platform, Security",Demands - BAU,IH-2656,Done,Cloud Platform Migration,Achieved,,100,2,0,100,0,0,0,0,,46034,Should Have,,,,,,,Legal
Sub-task,Performance test inventory query,Innovation Hub,,,,IH - Nebula,Emerson Eriksson,Morgan Novak,,Pulse Q4S3,,,,,,8,Validate billing data accuracy after migration,Low,"DevOps, Platform","Squad Horizon, Squad Pulse, Project - Funding",IH-3816,In Progress,Customer 360 Data Hub,Achieved,,49.43,4,4,15.31,0,2,1,3,,46004,Must Have,,,,Marketing & Digital,,,
Story,Integrate payment API with reconciliation platform,Innovation Hub,,,,IH - Pulse,Logan Gupta,Morgan Novak,,Vertex Q3S3,,,,46053,,2,DMND0004649 Payment Gateway Data Integration,Low,"Security, Integration, Performance","BAU - Funding, Incidents - BAU, Squad Pulse",IH-5125,In Progress,,,,88.21,2,0,66.28,0,0,2,2,,,Could Have,,Data Science,,Customer Operations,,,
Sub-task,Resolve merge conflict in campaign branch,Innovation Hub,,,,IH - Vertex,Taylor Okafor,Skyler Kowalski,,,,,,,,21,Optimise contract query performance,Highest,,Project - Funding,IH-8464,Backlog,,,,0,0,21,0,2,0,0,2,,,Could Have,,,,,,,
SAFe Epic,Cloud Infrastructure Modernisation,Innovation Hub,,,"IH - Horizon, IH - Nebula, IH - Pulse",IH - Horizon,Peyton Brennan,Sam Johansson,,,,,,,275,,,Medium,"Q1FY27, Security","Data Engineering - Practice, Squad Catalyst, Cloud Migration - CC",IH-6081,Done,,,,100,0,0,100,0,0,15,15,,45907,Must Have,,BI Reporting,,,,,
Sub-task,Set up fleet scheduling in orchestrator,Innovation Hub,,,,IH - Nebula,Jordan Gupta,Sam Costa,,Horizon Q3S2 [COMPLETED] + Nebula Q3S1 + Nebula Q4S4 + Pulse FY27-Q1S2 [COMPLETED],,,,45965,,2,Defect - payment not displaying correct values,Medium,,"Project - Funding, Squad Catalyst",IH-4704,Backlog,Real-Time Analytics Engine,On Track,,0,0,2,0,2,0,0,2,,,,,,NSREQ2893667,,,,
Story,Set up pricing environment for ingestion testing,Innovation Hub,,,,IH - Vertex,Taylor Okafor,Peyton Silva,,Catalyst Q4S3 + Horizon FY27-Q1S1,,,,45950,,0,DMND0004649 Payment Gateway Data Integration,Medium,,"Squad Horizon, Platform Ops - CC",IH-8084,Backlog,,,Q1FY27,0,0,0,0,1,0,0,1,,,Must Have,,Data Science,,,,,
Story,Configure customer alerts for gold monitoring,Innovation Hub,,,,IH - Nebula,Noel Silva,Peyton Brennan,,Atlas Q3S3,,,,46006,,3,DMND0005553 Revenue Leakage Detection Module,Low,,"Squad Nebula, Squad Horizon",IH-8106,Done,,,Analytics,100,3,0,100,0,0,3,3,,45944,,,Cloud Platform,DMND00023631,,,,
Story,Validate campaign data accuracy after migration,Innovation Hub,,,,IH - Nebula,Logan Kim,Taylor Okafor,,Catalyst Q3S2,,,,46011,,8,DMND0007816 Marketing Attribution Data Model,Medium,Analytics,Demands - BAU,IH-7150,In Progress,,,,42.93,3,5,18.15,0,1,1,2,,,,,,CHG0070616,,,,
Story,UAT sign-off for fleet feature,Innovation Hub,,,,IH - Catalyst,Casey Torres,Alex Nakamura,,Atlas FY27-Q1S5 + Horizon Q4S6 + Catalyst FY27-Q1S6 [COMPLETED],,,,45934,,8,DMND0007532 Warehouse Capacity Planning Tool,Medium,,"Squad Atlas, Squad Catalyst, Platform Ops - CC",IH-6100,Test,,,Reporting,0,0,8,0,1,2,0,3,,45977,Could Have,,NA,,,Large (4 - 6 weeks),,
Story,Optimise inventory query performance,Innovation Hub,,,,IH - Atlas,Cameron Nakamura,Peyton Costa,,,,,,46071,,3,DMND0005593 Inventory Forecasting Data Pipeline,High,Analytics,"Data Engineering - Practice, BI & Analytics - Practice",IH-6232,In Progress,,,Platform,49.25,1,2,76.2,0,1,1,2,,45907,Could Have,,Cloud Platform,,,,,
Story,Implement revenue validation rules in enrichment layer,Innovation Hub,,,,IH - Pulse,Taylor Patel,Sam Johansson,,Catalyst FY27-Q1S4,,,,,,2,DMND0005553 Revenue Leakage Detection Module,Medium,"Infrastructure, Analytics","Incidents - BAU, BI & Analytics - Practice, Cloud Migration - CC",IH-9875,Backlog,Cloud Platform Migration,Off Track,,0,0,2,0,1,2,0,3,,,,,,,Customer Operations,,,Human Resources
Sub-task,Grant access permissions for customer resource,Innovation Hub,,,,IH - Horizon,Logan Kim,Peyton Nakamura,,Atlas Q4S1 + Atlas FY27-Q1S1 + Vertex FY27-Q1S1,,,,46072,,3,Implement supplier validation rules in ingestion layer,Medium,Platform,Squad Nebula,IH-8081,Selected for Development,,,,0,0,3,0,2,0,0,2,,,Should Have,,,,Customer Operations,,,
Story,Integrate warranty API with staging platform,Innovation Hub,,,,IH - Atlas,Logan Gupta,Sam Johansson,,Horizon Q3S1,,,,46075,,3,DMND0007816 Marketing Attribution Data Model,Medium,,"Squad Atlas, Squad Horizon, BAU - Funding",IH-9404,Backlog,,,,0,0,3,0,0,1,0,1,,,,,Data Architecture,,Supply Chain,,,
Story,Set up order environment for notification testing,Innovation Hub,,,,IH - Pulse,Remy Chen,Taylor Okafor,,,,,,45960,,5,DMND0005449 Marketing Attribution Data Model,High,Q2FY27,Squad Catalyst,IH-7986,In Progress,,,,37.49,2,3,54.11,0,0,0,0,,45915,,,,INC0211400,,,,
Sub-task,Grant access permissions for compliance resource,Innovation Hub,,,,IH - Horizon,Peyton Nakamura,Avery Petrov,,Horizon Q4S4 [COMPLETED],,,,46005,,21,Implement order validation rules in enrichment layer,Medium,"Security, Analytics, Reporting","Data Engineering - Practice, Squad Horizon, Squad Vertex",IH-1486,Backlog,,,,0,0,21,0,2,0,0,2,,46007,Won't Have,,,,,,,
Story,Add error handling to fleet process,Innovation Hub,,,,IH - Vertex,Emerson Eriksson,Emerson Eriksson,,,,,,46011,,0,DMND0007816 Marketing Attribution Data Model,Medium,Q2FY27,"Squad Pulse, Squad Catalyst, Squad Vertex",IH-3378,In Progress,,,,78.66,0,0,69.04,0,0,0,0,,45917,Could Have,,,,Supply Chain,,,
Story,Add error handling to supplier process,Innovation Hub,,,,IH - Horizon,,Casey Torres,,Horizon Q3S6,,,,,,13,DMND0005449 Marketing Attribution Data Model,High,,"Squad Atlas, Incidents - BAU, Project - Funding",IH-4799,Done,,,,100,13,0,0,0,0,0,0,,,,,,,,,,
Story,Configure warranty alerts for reporting monitoring,Innovation Hub,,,,IH - Catalyst,Peyton Costa,,,Atlas Q3S6 + Nebula Q4S6 + Vertex Q4S2 + Vertex Q3S1,,,,46089,,8,DMND0005910 Employee Engagement Survey Platform,High,"Migration, Infrastructure",Project - Funding,IH-6065,In Progress,,,,24.61,2,6,76.79,0,1,0,1,,,Could Have,,,,,,,
Sub Test Execution,Performance test payment query,Innovation Hub,,,,IH - Atlas,Emerson Eriksson,,,Pulse FY27-Q1S2 [COMPLETED] + Horizon Q3S1,,,,,,,Build customer dashboard component,Highest,"Q2FY27, Migration","Squad Horizon, Squad Pulse, Squad Nebula",IH-7770,Done,Cloud Platform Migration,Off Track,,100,0,0,100,0,0,0,0,,45916,,,,,Customer Operations,,,
Story,Implement campaign validation rules in staging layer,Innovation Hub,,,,IH - Vertex,Harper Okafor,Drew Larsson,,Catalyst Q4S2 + Pulse FY27-Q1S4 [COMPLETED] + Pulse FY27-Q1S3 [COMPLETED],,,,45910,,8,DMND0005593 Inventory Forecasting Data Pipeline,Low,"Compliance, Reporting, Platform",Demands - BAU,IH-7772,In Progress,,,,28.59,2,6,54.58,1,0,1,2,,,,,,,,,,Human Resources
Story,Build inventory dashboard component,Innovation Hub,,,,IH - Vertex,Drew Kowalski,Morgan Novak,,,,,,,,5,DMND0006537 Product Recommendation Engine,Medium,,"Squad Vertex, Demands - BAU",IH-8193,Backlog,,,,0,0,5,0,0,2,0,2,,45900,Must Have,,,CHG0027628,,,,
Story,Deploy logistics service to staging workspace,Innovation Hub,,,,IH - Catalyst,Peyton Yamamoto,Drew Larsson,,Vertex Q3S5 [COMPLETED] + Pulse Q4S3 + Horizon FY27-Q1S1,,,,45906,,0,DMND0007292 Fraud Detection Model Deployment,Medium,"Integration, Q1FY27","BAU - Funding, Platform Ops - CC, BI & Analytics - Practice, Cloud Migration - CC",IH-9909,Blocked,,,,0,0,0,0,0,0,0,0,,46040,Could Have,,,,,X-Large (6+ weeks),,
SAFe Epic,Cloud Infrastructure Modernisation,Innovation Hub,,,"IH - Catalyst, IH - Pulse, IH - Vertex",IH - Horizon,Remy Chen,Quinn Silva,Nebula Q3S6 + Vertex Q3S4 + Atlas FY27-Q1S1 + Pulse Q3S4,Nebula Q3S6 + Vertex Q3S4 + Atlas FY27-Q1S1 + Pulse Q3S4,,,46116,46116,398,,,Low,Migration,"Platform Ops - CC, BAU - Funding",IH-3126,In Progress,,,,77.01,0,0,10.67,2,1,8,11,,46020,,,Data Science,,Supply Chain,,,
Story,Defect - billing not displaying correct values,Innovation Hub,,,,IH - Atlas,Sam Johansson,Jordan Gupta,,Atlas Q4S3,,,,,,21,DMND0005449 Marketing Attribution Data Model,Medium,,"Incidents - BAU, BI & Analytics - Practice, Demands - BAU",IH-9899,Done,,,Performance,100,21,0,100,0,0,1,1,,46010,,,,,Supply Chain,,,
Sub-task,Create DML scripts for fleet migration,Innovation Hub,,,,IH - Pulse,Avery Petrov,Logan Kim,,Atlas Q4S5 + Atlas Q3S1 + Nebula Q3S6,,,,46090,,13,Optimise order query performance,Medium,,"Project - Funding, Platform Ops - CC, Squad Vertex, BI & Analytics - Practice",IH-6413,In Progress,,,Analytics,73.99,10,3,31.63,1,0,2,3,,,,,,,,,,
Story,Refactor supplier ingestion logic for performance,Innovation Hub,,,,IH - Nebula,Jordan Gupta,Drew Larsson,,Horizon FY27-Q1S1 + Horizon Q4S3,,,,45903,,1,DMND0005593 Inventory Forecasting Data Pipeline,High,"Migration, Performance, Infrastructure","Squad Atlas, Squad Nebula, Data Engineering - Practice",IH-9304,Backlog,,,,0,0,1,0,0,0,0,0,,45908,Could Have,,Cloud Platform,,,,,
Story,Document contract data flow and dependencies,Innovation Hub,,,,IH - Vertex,Sam Costa,Remy Chen,,Atlas Q3S3 + Catalyst FY27-Q1S2 [COMPLETED],,,,,,8,DMND0004451 Product Recommendation Engine,Medium,"Q2FY27, Q1FY27","Demands - BAU, Squad Horizon, Squad Pulse",IH-2817,Selected for Development,,,Infrastructure,0,0,8,0,0,1,0,1,,45939,,,,,,,,
Story,Migrate pricing table from on-prem to cloud,Innovation Hub,,,,IH - Horizon,Jordan Gupta,Harper Chen,,,,,,46064,,21,DMND0005553 Revenue Leakage Detection Module,Low,,"Demands - BAU, Data Engineering - Practice, Incidents - BAU",IH-9695,Backlog,,,,0,0,21,0,0,0,0,0,,45931,,,,,Marketing & Digital,X-Large (6+ weeks),,Supply Chain
Sub-task,Deploy contract changes to test environment,Innovation Hub,,,,IH - Catalyst,Morgan Novak,Logan Kim,,,,,,46024,,0,Investigate contract data discrepancy,Medium,,"Squad Atlas, Data Engineering - Practice, Squad Catalyst, BI & Analytics - Practice",IH-7438,Done,Cloud Platform Migration,At Risk,,100,0,0,100,0,0,2,2,,45943,Won't Have,,,,,,,
Sub-task,Run regression tests on contract module,Innovation Hub,,,,IH - Catalyst,Peyton Brennan,Oakley Petrov,,,,,,46085,,8,Deploy contract service to audit workspace,Highest,,"Data Engineering - Practice, Incidents - BAU",IH-1271,In Progress,Self-Service BI Portal,Off Track,,85.49,7,1,53.2,0,0,1,1,,45911,Should Have,,,,,,,
Sub-task,Analyse existing campaign process,Innovation Hub,,,,IH - Atlas,Avery Petrov,Hayden Gupta,,Atlas Q3S2,,,,,,1,Optimise compliance query performance,Medium,,"Squad Atlas, Data Engineering - Practice, Squad Horizon, Squad Catalyst",IH-9516,Elaboration,,,,0,0,1,0,1,0,0,1,,46014,,,,,,,,Product & Technology
Story,Defect - billing not displaying correct values,Innovation Hub,,,,IH - Catalyst,Sam Okafor,Sam Costa,,,,,,46046,,13,DMND0004451 Product Recommendation Engine,High,"DevOps, Performance, Q1FY27","Data Engineering - Practice, Squad Catalyst, Project - Funding",IH-7741,In Progress,Automated Compliance Pipeline,At Risk,,13.36,2,11,27.56,1,0,0,1,,45993,,,,,,,,
SAFe Epic,Cloud Infrastructure Modernisation,Innovation Hub,,,"IH - Pulse, IH - Atlas, IH - Vertex",IH - Vertex,Peyton Nakamura,Noel Silva,Vertex Q4S3 [COMPLETED],Vertex Q4S3 [COMPLETED],,,,,278,,,Highest,Security,"Platform Ops - CC, BI & Analytics - Practice",IH-9381,Done,,,,100,0,0,100,0,0,12,12,,46041,,,,,,Large (4 - 6 weeks),,
Story,Optimise order query performance,Innovation Hub,,,,IH - Nebula,,Jamie Gupta,,Horizon Q3S4 + Pulse Q3S1 + Atlas FY27-Q1S6 + Atlas Q4S3,,,,45931,,1,DMND0005910 Employee Engagement Survey Platform,High,"Infrastructure, Security","Cloud Migration - CC, Demands - BAU, Squad Catalyst",IH-9942,In Progress,,,,24.14,0,1,11.65,0,1,0,1,,,Must Have,,,,,,,
Sub-task,Fix compliance data type mismatch,Innovation Hub,,,,IH - Pulse,Hayden Gupta,Remy Chen,,,,,,46044,,3,Refactor order ingestion logic for performance,Medium,,Squad Vertex,IH-4884,Done,,,,100,3,0,100,0,0,1,1,,46029,,,,,,,,
Sub-task,Deploy billing changes to test environment,Innovation Hub,,,,IH - Atlas,Peyton Costa,Peyton Johansson,,,,,,,,0,Create logistics data pipeline for bronze module,High,,Data Engineering - Practice,IH-6241,Test,Automated Compliance Pipeline,At Risk,,0,0,0,0,0,2,0,2,,45986,,,,INC0221207,Customer Operations,Small (< 2 weeks),,
Sub-task,Grant access permissions for billing resource,Innovation Hub,,,,IH - Catalyst,Kendall Gupta,,,,,,,45981,,5,UAT sign-off for warranty feature,Medium,Q1FY27,"Demands - BAU, Project - Funding, BI & Analytics - Practice, Squad Horizon",IH-6487,Elaboration,,,,0,0,5,0,1,1,0,2,,46044,,,BI Reporting,,,,,
Story,Build payment dashboard component,Innovation Hub,,,,IH - Catalyst,Dakota Nakamura,Jordan Gupta,,Horizon Q3S6,,,,46060,,13,DMND0005553 Revenue Leakage Detection Module,Medium,"Migration, Infrastructure","Squad Vertex, Demands - BAU",IH-9552,Done,,,Integration,100,13,0,100,0,0,3,3,,,Could Have,,,,,,,
Sub-task,Update campaign configuration in staging env,Innovation Hub,,,,IH - Pulse,,,,,,,,46119,,1,Deploy order service to silver workspace,High,"Migration, Performance","Squad Catalyst, Squad Horizon, Platform Ops - CC, Squad Pulse",IH-9253,In Progress,Cloud Platform Migration,Achieved,Security,87.3,1,0,18.43,0,0,0,0,,45906,,,Data Engineering,,Product & Technology,,,
Sub-task,Grant access permissions for contract resource,Innovation Hub,,,,IH - Nebula,Peyton Costa,Emerson Eriksson,,,,,,45998,,0,Validate contract data accuracy after migration,Medium,,"Squad Horizon, BI & Analytics - Practice, Data Engineering - Practice, Platform Ops - CC",IH-8675,Backlog,,,,0,0,0,0,0,0,0,0,,,,,,,,,,
Story,Document contract data flow and dependencies,Innovation Hub,,,,IH - Catalyst,Casey Torres,Taylor Okafor,,,,,,46041,,5,DMND0007816 Marketing Attribution Data Model,High,Compliance,"Data Engineering - Practice, Squad Vertex",IH-5447,Selected for Development,Self-Service BI Portal,Achieved,,0,0,5,0,2,0,0,2,,,Could Have,,Cloud Platform,,,X-Large (6+ weeks),,
Story,Deploy payment service to reconciliation workspace,Innovation Hub,,,,IH - Vertex,Riley Dumont,Emerson Eriksson,,Horizon Q3S5 + Horizon Q4S2 [COMPLETED],,,,45962,,5,DMND0004649 Payment Gateway Data Integration,Medium,,"Platform Ops - CC, BAU - Funding, Squad Pulse, Squad Atlas",IH-1230,In Progress,,,,74.54,4,1,71.06,0,0,0,0,,45993,,,,,,,,
Epic,DMND0005566 Product Recommendation Engine,Innovation Hub,,,"IH - Atlas, IH - Nebula, IH - Horizon",IH - Nebula,Sam Johansson,Noel Silva,Atlas FY27-Q1S3 + Pulse FY27-Q1S5,Atlas FY27-Q1S3 + Pulse FY27-Q1S5,,,,45997,76,,Data Governance & Quality Initiative,Lowest,"Q1FY27, Infrastructure, Reporting","Squad Horizon, BAU - Funding, Squad Nebula",IH-9270,Selected for Development,,,,0,0,0,0,2,7,0,9,46019,46019,Won't Have,,Data Engineering,DMND00070979,,,,
Story,Integrate inventory API with notification platform,Innovation Hub,,,,IH - Nebula,Harper Chen,Morgan Novak,,,,,,,,1,DMND0004410 Revenue Leakage Detection Module,Lowest,Migration,"Squad Catalyst, Squad Atlas, Project - Funding",IH-6288,In Progress,,,,88.37,1,0,32.01,0,0,0,0,,,Must Have,,,,,,,
